user_id,event_desc,user_behavior,created_time
Participant-118,llm_expertise,4,2024-08-21 23:55:23.457
Participant-13,llm_expertise,5,2024-08-21 23:55:26.458
Participant-117,llm_expertise,2,2024-08-22 00:00:55.203
Participant-134,mental_demand,5,2024-08-22 00:11:27.515
Participant-134,temporal_demand,1,2024-08-22 00:11:27.525
Participant-134,effort,7,2024-08-22 00:11:27.534
Participant-121,llm_expertise,3,2024-08-22 00:17:20.965
Participant-118,physical_demand,4,2024-08-22 00:22:23.401
Participant-118,performance,4,2024-08-22 00:22:23.409
Participant-118,frustration,-7,2024-08-22 00:22:23.417
Participant-60,llm_expertise,4,2024-08-22 00:25:17.450
Participant-13,mental_demand,4,2024-08-22 00:25:34.268
Participant-13,temporal_demand,-7,2024-08-22 00:25:34.277
Participant-13,effort,5,2024-08-22 00:25:34.285
Participant-167,llm_expertise,2,2024-08-22 08:01:02.840
Participant-171,physical_demand,-7,2024-08-22 08:03:50.303
Participant-171,performance,2,2024-08-22 08:03:50.396
Participant-171,frustration,-4,2024-08-22 08:03:50.416
Participant-96,llm_expertise,4,2024-08-22 08:09:11.429
Participant-197,llm_expertise,4,2024-08-22 08:10:17.805
Participant-192,physical_demand,-7,2024-08-22 08:15:58.224
Participant-192,performance,3,2024-08-22 08:15:58.233
Participant-192,frustration,-2,2024-08-22 08:15:58.241
Participant-167,mental_demand,1,2024-08-22 08:23:11.120
Participant-167,temporal_demand,-6,2024-08-22 08:23:11.130
Participant-167,effort,2,2024-08-22 08:23:11.140
Participant-49,mental_demand,7,2024-08-22 08:26:50.764
Participant-49,temporal_demand,-6,2024-08-22 08:26:50.788
Participant-49,effort,-1,2024-08-22 08:26:50.810
Participant-75,assistant_expertise,3,2024-08-22 08:27:33.891
Participant-74,llm_expertise,4,2024-08-22 08:28:53.661
Participant-82,llm_expertise,3,2024-08-22 08:30:02.967
Participant-96,mental_demand,4,2024-08-22 08:38:32.411
Participant-96,temporal_demand,-7,2024-08-22 08:38:32.420
Participant-96,effort,7,2024-08-22 08:38:32.428
Participant-74,physical_demand,-7,2024-08-22 08:42:29.596
Participant-74,performance,-2,2024-08-22 08:42:29.605
Participant-74,frustration,-6,2024-08-22 08:42:29.613
Participant-133,llm_expertise,3,2024-08-22 08:45:01.816
Participant-247,assistant_expertise,4,2024-08-22 08:43:59.959
Participant-81,mental_demand,7,2024-08-23 02:11:33.797
Participant-134,llm_expertise,4,2024-08-21 23:36:49.594
Participant-125,mental_demand,6,2024-08-21 23:41:40.847
Participant-125,temporal_demand,1,2024-08-21 23:41:40.856
Participant-125,effort,6,2024-08-21 23:41:40.863
Participant-223,mental_demand,2,2024-08-21 23:46:43.913
Participant-223,temporal_demand,-7,2024-08-21 23:46:43.921
Participant-223,effort,-4,2024-08-21 23:46:43.928
Participant-128,llm_expertise,5,2024-08-21 23:49:02.058
Participant-118,assistant_expertise,3,2024-08-21 23:55:23.461
Participant-13,assistant_expertise,3,2024-08-21 23:55:26.462
Participant-117,assistant_expertise,2,2024-08-22 00:00:55.207
Participant-134,physical_demand,1,2024-08-22 00:11:27.520
Participant-134,performance,-2,2024-08-22 00:11:27.529
Participant-134,frustration,1,2024-08-22 00:11:27.538
Participant-121,assistant_expertise,3,2024-08-22 00:17:20.970
Participant-118,mental_demand,4,2024-08-22 00:22:23.396
Participant-118,temporal_demand,-7,2024-08-22 00:22:23.405
Participant-118,effort,7,2024-08-22 00:22:23.413
Participant-60,assistant_expertise,5,2024-08-22 00:25:17.455
Participant-13,physical_demand,3,2024-08-22 00:25:34.273
Participant-13,performance,3,2024-08-22 00:25:34.281
Participant-13,frustration,3,2024-08-22 00:25:34.289
Participant-128,mental_demand,1,2024-08-22 00:26:50.093
Participant-128,physical_demand,2,2024-08-22 00:26:50.098
Participant-128,temporal_demand,-6,2024-08-22 00:26:50.103
Participant-128,performance,-7,2024-08-22 00:26:50.108
Participant-128,effort,1,2024-08-22 00:26:50.112
Participant-128,frustration,-6,2024-08-22 00:26:50.117
Participant-233,llm_expertise,3,2024-08-22 00:28:40.303
Participant-233,assistant_expertise,3,2024-08-22 00:28:40.318
Participant-115,llm_expertise,2,2024-08-22 00:32:00.397
Participant-115,assistant_expertise,2,2024-08-22 00:32:00.403
Participant-36,llm_expertise,2,2024-08-22 00:36:32.493
Participant-36,assistant_expertise,3,2024-08-22 00:36:32.498
Participant-60,mental_demand,1,2024-08-22 00:41:09.587
Participant-60,physical_demand,1,2024-08-22 00:41:09.591
Participant-60,temporal_demand,-2,2024-08-22 00:41:09.595
Participant-60,performance,5,2024-08-22 00:41:09.599
Participant-60,effort,-3,2024-08-22 00:41:09.603
Participant-60,frustration,-3,2024-08-22 00:41:09.607
Participant-140,llm_expertise,2,2024-08-22 00:47:30.876
Participant-140,assistant_expertise,3,2024-08-22 00:47:30.882
Participant-117,mental_demand,7,2024-08-22 00:52:12.662
Participant-117,physical_demand,-7,2024-08-22 00:52:12.667
Participant-117,temporal_demand,-7,2024-08-22 00:52:12.671
Participant-117,performance,1,2024-08-22 00:52:12.676
Participant-117,effort,7,2024-08-22 00:52:12.680
Participant-117,frustration,3,2024-08-22 00:52:12.684
Participant-121,mental_demand,3,2024-08-22 00:52:56.565
Participant-121,physical_demand,-5,2024-08-22 00:52:56.570
Participant-121,temporal_demand,-3,2024-08-22 00:52:56.574
Participant-121,performance,3,2024-08-22 00:52:56.579
Participant-121,effort,4,2024-08-22 00:52:56.584
Participant-121,frustration,-6,2024-08-22 00:52:56.590
Participant-233,mental_demand,4,2024-08-22 00:53:00.398
Participant-233,physical_demand,-6,2024-08-22 00:53:00.411
Participant-233,temporal_demand,-5,2024-08-22 00:53:00.423
Participant-233,performance,-2,2024-08-22 00:53:00.429
Participant-233,effort,4,2024-08-22 00:53:00.434
Participant-233,frustration,1,2024-08-22 00:53:00.440
Participant-167,assistant_expertise,1,2024-08-22 08:01:02.845
Participant-231,mental_demand,6,2024-08-22 10:59:13.814
Participant-231,temporal_demand,-2,2024-08-22 10:59:13.824
Participant-231,effort,5,2024-08-22 10:59:13.833
Participant-152,llm_expertise,4,2024-08-22 10:59:17.172
Participant-213,physical_demand,-7,2024-08-22 11:03:09.831
Participant-213,performance,5,2024-08-22 11:03:09.840
Participant-213,frustration,-5,2024-08-22 11:03:09.849
Participant-159,assistant_expertise,5,2024-08-22 11:16:09.643
Participant-209,mental_demand,3,2024-08-22 11:23:49.174
Participant-209,temporal_demand,-5,2024-08-22 11:23:49.184
Participant-209,effort,3,2024-08-22 11:23:49.192
Participant-227,llm_expertise,3,2024-08-22 11:27:05.098
Participant-31,mental_demand,7,2024-08-22 11:36:40.529
Participant-31,temporal_demand,3,2024-08-22 11:36:40.539
Participant-31,effort,2,2024-08-22 11:36:40.548
Participant-47,llm_expertise,2,2024-08-22 11:40:02.306
Participant-152,mental_demand,7,2024-08-22 11:40:12.987
Participant-152,temporal_demand,-4,2024-08-22 11:40:12.996
Participant-152,effort,2,2024-08-22 11:40:13.004
Participant-33,llm_expertise,4,2024-08-22 11:43:59.498
Participant-22,assistant_expertise,3,2024-08-22 11:53:58.599
Participant-214,assistant_expertise,1,2024-08-22 11:57:27.266
Participant-227,mental_demand,6,2024-08-22 12:03:11.694
Participant-227,temporal_demand,-6,2024-08-22 12:03:11.735
Participant-227,effort,6,2024-08-22 12:03:11.747
Participant-178,assistant_expertise,4,2024-08-22 12:09:41.303
Participant-214,mental_demand,4,2024-08-22 12:14:31.660
Participant-214,temporal_demand,-1,2024-08-22 12:14:31.669
Participant-214,effort,3,2024-08-22 12:14:31.678
Participant-159,physical_demand,2,2024-08-22 12:16:45.198
Participant-159,performance,3,2024-08-22 12:16:45.207
Participant-159,frustration,3,2024-08-22 12:16:45.215
Participant-178,mental_demand,5,2024-08-22 12:36:22.913
Participant-178,temporal_demand,-6,2024-08-22 12:36:22.923
Participant-178,effort,3,2024-08-22 12:36:22.932
Participant-221,llm_expertise,4,2024-08-22 12:40:58.398
Participant-22,mental_demand,7,2024-08-22 12:48:02.593
Participant-22,temporal_demand,-4,2024-08-22 12:48:02.603
Participant-22,effort,3,2024-08-22 12:48:02.612
Participant-33,mental_demand,3,2024-08-22 12:57:41.452
Participant-33,temporal_demand,-2,2024-08-22 12:57:41.462
Participant-33,effort,6,2024-08-22 12:57:41.470
Participant-135,llm_expertise,4,2024-08-22 13:08:56.501
Participant-228,llm_expertise,5,2024-08-22 13:09:11.389
Participant-27,llm_expertise,4,2024-08-22 13:10:43.848
Participant-61,assistant_expertise,3,2024-08-22 13:15:06.676
Participant-135,physical_demand,-3,2024-08-22 13:33:17.208
Participant-135,performance,-6,2024-08-22 13:33:17.216
Participant-135,frustration,-6,2024-08-22 13:33:17.224
Participant-27,physical_demand,-7,2024-08-22 13:37:09.695
Participant-27,performance,4,2024-08-22 13:37:09.705
Participant-27,frustration,-4,2024-08-22 13:37:09.714
Participant-47,mental_demand,4,2024-08-22 13:38:39.903
Participant-47,temporal_demand,-7,2024-08-22 13:38:39.912
Participant-47,effort,4,2024-08-22 13:38:39.920
Participant-221,physical_demand,-5,2024-08-22 13:43:49.982
Participant-221,performance,-6,2024-08-22 13:43:49.990
Participant-221,frustration,-6,2024-08-22 13:43:50.001
Participant-228,physical_demand,-6,2024-08-22 13:48:39.232
Participant-228,performance,-7,2024-08-22 13:48:39.240
Participant-228,frustration,-6,2024-08-22 13:48:39.249
Participant-110,llm_expertise,5,2024-08-22 13:40:52.932
Participant-81,physical_demand,7,2024-08-23 02:11:33.802
Participant-231,physical_demand,1,2024-08-22 10:59:13.820
Participant-231,performance,-3,2024-08-22 10:59:13.828
Participant-231,frustration,1,2024-08-22 10:59:13.837
Participant-152,assistant_expertise,3,2024-08-22 10:59:17.176
Participant-213,mental_demand,6,2024-08-22 11:03:09.825
Participant-213,temporal_demand,-6,2024-08-22 11:03:09.835
Participant-213,effort,3,2024-08-22 11:03:09.845
Participant-159,llm_expertise,5,2024-08-22 11:16:09.637
Participant-209,physical_demand,-5,2024-08-22 11:23:49.179
Participant-209,performance,-2,2024-08-22 11:23:49.188
Participant-209,frustration,5,2024-08-22 11:23:49.196
Participant-227,assistant_expertise,3,2024-08-22 11:27:05.103
Participant-31,physical_demand,-6,2024-08-22 11:36:40.534
Participant-31,performance,1,2024-08-22 11:36:40.544
Participant-31,frustration,6,2024-08-22 11:36:40.553
Participant-47,assistant_expertise,1,2024-08-22 11:40:02.311
Participant-152,physical_demand,1,2024-08-22 11:40:12.991
Participant-152,performance,2,2024-08-22 11:40:13.000
Participant-152,frustration,4,2024-08-22 11:40:13.008
Participant-33,assistant_expertise,4,2024-08-22 11:43:59.503
Participant-22,llm_expertise,4,2024-08-22 11:53:58.595
Participant-214,llm_expertise,3,2024-08-22 11:57:27.261
Participant-227,physical_demand,-4,2024-08-22 12:03:11.717
Participant-227,performance,3,2024-08-22 12:03:11.742
Participant-227,frustration,5,2024-08-22 12:03:11.754
Participant-178,llm_expertise,4,2024-08-22 12:09:41.298
Participant-214,physical_demand,-3,2024-08-22 12:14:31.665
Participant-214,performance,2,2024-08-22 12:14:31.673
Participant-214,frustration,5,2024-08-22 12:14:31.682
Participant-159,mental_demand,5,2024-08-22 12:16:45.192
Participant-159,temporal_demand,2,2024-08-22 12:16:45.202
Participant-159,effort,5,2024-08-22 12:16:45.211
Participant-178,physical_demand,3,2024-08-22 12:36:22.918
Participant-178,performance,6,2024-08-22 12:36:22.927
Participant-178,frustration,4,2024-08-22 12:36:22.936
Participant-221,assistant_expertise,5,2024-08-22 12:40:58.416
Participant-22,physical_demand,2,2024-08-22 12:48:02.598
Participant-22,performance,5,2024-08-22 12:48:02.607
Participant-22,frustration,2,2024-08-22 12:48:02.616
Participant-33,physical_demand,-3,2024-08-22 12:57:41.457
Participant-33,performance,5,2024-08-22 12:57:41.466
Participant-33,frustration,-5,2024-08-22 12:57:41.474
Participant-135,assistant_expertise,5,2024-08-22 13:08:56.506
Participant-228,assistant_expertise,5,2024-08-22 13:09:11.394
Participant-27,assistant_expertise,3,2024-08-22 13:10:43.854
Participant-61,llm_expertise,4,2024-08-22 13:15:06.671
Participant-135,mental_demand,3,2024-08-22 13:33:17.204
Participant-135,temporal_demand,-5,2024-08-22 13:33:17.212
Participant-135,effort,-5,2024-08-22 13:33:17.220
Participant-27,mental_demand,-6,2024-08-22 13:37:09.690
Participant-27,temporal_demand,-6,2024-08-22 13:37:09.701
Participant-27,effort,-6,2024-08-22 13:37:09.710
Participant-47,physical_demand,-7,2024-08-22 13:38:39.907
Participant-47,performance,-5,2024-08-22 13:38:39.916
Participant-47,frustration,1,2024-08-22 13:38:39.925
Participant-221,mental_demand,-1,2024-08-22 13:43:49.977
Participant-221,temporal_demand,-6,2024-08-22 13:43:49.986
Participant-221,effort,-5,2024-08-22 13:43:49.995
Participant-228,mental_demand,-6,2024-08-22 13:48:39.226
Participant-228,temporal_demand,-6,2024-08-22 13:48:39.236
Participant-228,effort,-6,2024-08-22 13:48:39.245
Participant-110,assistant_expertise,5,2024-08-22 13:40:52.938
Participant-81,temporal_demand,-7,2024-08-23 02:11:33.806
Participant-235,llm_expertise,2,2024-08-22 13:54:17.548
Participant-64,llm_expertise,4,2024-08-22 13:54:21.578
Participant-76,assistant_expertise,3,2024-08-22 14:01:26.099
Participant-61,physical_demand,3,2024-08-22 14:01:30.243
Participant-61,performance,-7,2024-08-22 14:01:30.315
Participant-61,frustration,2,2024-08-22 14:01:30.398
Participant-81,performance,-4,2024-08-23 02:11:33.811
Participant-81,frustration,1,2024-08-23 02:11:33.820
Participant-119,mental_demand,7,2024-08-23 02:45:56.164
Participant-119,temporal_demand,-6,2024-08-23 02:45:56.173
Participant-119,effort,4,2024-08-23 02:45:56.182
Participant-201,assistant_expertise,4,2024-08-23 02:53:18.834
Participant-62,physical_demand,6,2024-08-23 02:55:00.659
Participant-62,performance,1,2024-08-23 02:55:00.673
Participant-62,frustration,5,2024-08-23 02:55:00.682
Participant-180,assistant_expertise,5,2024-08-23 03:05:10.275
Participant-92,mental_demand,5,2024-08-23 08:33:55.825
Participant-92,temporal_demand,-4,2024-08-23 08:33:55.834
Participant-92,effort,4,2024-08-23 08:33:55.842
Participant-163,mental_demand,2,2024-08-23 08:34:27.471
Participant-163,physical_demand,-7,2024-08-23 08:34:27.476
Participant-163,temporal_demand,-7,2024-08-23 08:34:27.481
Participant-163,performance,5,2024-08-23 08:34:27.485
Participant-163,effort,2,2024-08-23 08:34:27.489
Participant-163,frustration,-7,2024-08-23 08:34:27.493
Participant-124,llm_expertise,3,2024-08-23 08:36:54.146
Participant-124,assistant_expertise,3,2024-08-23 08:36:54.157
Participant-109,llm_expertise,5,2024-08-23 08:37:10.736
Participant-109,assistant_expertise,3,2024-08-23 08:37:10.746
Participant-56,llm_expertise,3,2024-08-23 08:51:22.010
Participant-56,assistant_expertise,3,2024-08-23 08:51:22.014
Participant-235,assistant_expertise,3,2024-08-22 13:54:17.553
Participant-64,assistant_expertise,3,2024-08-22 13:54:21.583
Participant-76,llm_expertise,3,2024-08-22 14:01:26.094
Participant-61,mental_demand,3,2024-08-22 14:01:30.235
Participant-61,temporal_demand,-3,2024-08-22 14:01:30.309
Participant-61,effort,6,2024-08-22 14:01:30.322
Participant-179,llm_expertise,5,2024-08-22 14:06:28.079
Participant-179,assistant_expertise,3,2024-08-22 14:06:28.085
Participant-248,llm_expertise,4,2024-08-22 14:16:31.560
Participant-248,assistant_expertise,4,2024-08-22 14:16:31.565
Participant-235,mental_demand,4,2024-08-22 14:27:11.851
Participant-235,physical_demand,-7,2024-08-22 14:27:11.855
Participant-235,temporal_demand,-4,2024-08-22 14:27:11.860
Participant-235,performance,-4,2024-08-22 14:27:11.864
Participant-235,effort,4,2024-08-22 14:27:11.869
Participant-235,frustration,1,2024-08-22 14:27:11.873
Participant-76,mental_demand,5,2024-08-22 14:50:51.018
Participant-76,physical_demand,2,2024-08-22 14:50:51.023
Participant-76,temporal_demand,-3,2024-08-22 14:50:51.028
Participant-76,performance,-1,2024-08-22 14:50:51.032
Participant-76,effort,-1,2024-08-22 14:50:51.036
Participant-76,frustration,-1,2024-08-22 14:50:51.040
Participant-168,llm_expertise,4,2024-08-22 14:54:19.104
Participant-168,assistant_expertise,4,2024-08-22 14:54:19.109
Participant-64,mental_demand,3,2024-08-22 14:56:53.376
Participant-64,physical_demand,1,2024-08-22 14:56:53.381
Participant-64,temporal_demand,1,2024-08-22 14:56:53.386
Participant-64,performance,-5,2024-08-22 14:56:53.390
Participant-64,effort,6,2024-08-22 14:56:53.394
Participant-64,frustration,-6,2024-08-22 14:56:53.398
Participant-179,mental_demand,-2,2024-08-22 14:58:58.078
Participant-179,physical_demand,-2,2024-08-22 14:58:58.088
Participant-179,temporal_demand,-3,2024-08-22 14:58:58.104
Participant-179,performance,-5,2024-08-22 14:58:58.109
Participant-179,effort,-2,2024-08-22 14:58:58.113
Participant-179,frustration,-7,2024-08-22 14:58:58.117
Participant-25,llm_expertise,3,2024-08-22 15:02:54.422
Participant-25,assistant_expertise,4,2024-08-22 15:02:54.427
Participant-139,llm_expertise,4,2024-08-22 15:07:55.281
Participant-139,assistant_expertise,5,2024-08-22 15:07:55.285
Participant-176,llm_expertise,5,2024-08-22 15:02:01.914
Participant-176,assistant_expertise,5,2024-08-22 15:02:01.920
Participant-248,mental_demand,4,2024-08-22 15:23:13.268
Participant-248,physical_demand,-7,2024-08-22 15:23:13.274
Participant-248,temporal_demand,-1,2024-08-22 15:23:13.279
Participant-248,performance,-5,2024-08-22 15:23:13.285
Participant-248,effort,4,2024-08-22 15:23:13.290
Participant-248,frustration,-7,2024-08-22 15:23:13.294
Participant-48,llm_expertise,5,2024-08-22 15:34:39.472
Participant-48,assistant_expertise,4,2024-08-22 15:34:39.477
Participant-150,llm_expertise,5,2024-08-22 15:37:06.435
Participant-81,effort,6,2024-08-23 02:11:33.815
Participant-150,assistant_expertise,5,2024-08-22 15:37:06.440
Participant-200,llm_expertise,2,2024-08-22 15:38:05.556
Participant-176,physical_demand,6,2024-08-22 15:43:50.299
Participant-176,performance,-7,2024-08-22 15:43:50.312
Participant-176,frustration,-6,2024-08-22 15:43:50.410
Participant-110,mental_demand,7,2024-08-22 15:44:35.291
Participant-110,temporal_demand,6,2024-08-22 15:44:35.300
Participant-110,effort,7,2024-08-22 15:44:35.309
Participant-25,physical_demand,-7,2024-08-22 15:46:51.933
Participant-25,performance,-3,2024-08-22 15:46:51.960
Participant-25,frustration,1,2024-08-22 15:46:51.969
Participant-122,llm_expertise,2,2024-08-22 15:51:03.746
Participant-168,physical_demand,-4,2024-08-22 15:55:53.976
Participant-168,performance,1,2024-08-22 15:55:54.018
Participant-168,frustration,-6,2024-08-22 15:55:54.028
Participant-169,llm_expertise,3,2024-08-22 16:04:39.362
Participant-139,mental_demand,-5,2024-08-22 16:09:06.734
Participant-139,temporal_demand,-7,2024-08-22 16:09:06.742
Participant-139,effort,-6,2024-08-22 16:09:06.750
Participant-129,assistant_expertise,1,2024-08-22 16:14:24.966
Participant-48,physical_demand,-6,2024-08-22 16:20:18.977
Participant-48,performance,3,2024-08-22 16:20:18.986
Participant-48,frustration,-1,2024-08-22 16:20:18.995
Participant-44,assistant_expertise,3,2024-08-22 16:22:17.547
Participant-200,physical_demand,-7,2024-08-22 16:25:45.556
Participant-200,performance,7,2024-08-22 16:25:45.564
Participant-200,frustration,7,2024-08-22 16:25:45.572
Participant-150,physical_demand,-4,2024-08-22 16:28:47.236
Participant-150,performance,-1,2024-08-22 16:28:47.249
Participant-150,frustration,-1,2024-08-22 16:28:47.280
Participant-185,assistant_expertise,1,2024-08-22 16:37:28.272
Participant-169,physical_demand,-7,2024-08-22 16:45:50.203
Participant-169,performance,3,2024-08-22 16:45:50.397
Participant-169,frustration,7,2024-08-22 16:45:50.411
Participant-87,assistant_expertise,3,2024-08-22 16:48:07.054
Participant-129,mental_demand,5,2024-08-22 16:48:46.173
Participant-129,temporal_demand,-5,2024-08-22 16:48:46.182
Participant-129,effort,4,2024-08-22 16:48:46.190
Participant-122,physical_demand,-4,2024-08-22 16:54:39.400
Participant-122,performance,-3,2024-08-22 16:54:39.409
Participant-122,frustration,2,2024-08-22 16:54:39.418
Participant-44,physical_demand,-5,2024-08-22 16:57:29.124
Participant-44,performance,-1,2024-08-22 16:57:29.133
Participant-44,frustration,-4,2024-08-22 16:57:29.141
Participant-174,assistant_expertise,3,2024-08-22 17:04:47.365
Participant-119,physical_demand,-6,2024-08-23 02:45:56.169
Participant-185,physical_demand,-3,2024-08-22 17:09:50.210
Participant-185,performance,1,2024-08-22 17:09:50.233
Participant-185,frustration,-1,2024-08-22 17:09:50.419
Participant-131,assistant_expertise,5,2024-08-22 17:00:49.726
Participant-123,assistant_expertise,2,2024-08-22 16:43:54.859
Participant-87,physical_demand,-6,2024-08-22 17:16:42.149
Participant-87,performance,-1,2024-08-22 17:16:42.158
Participant-87,frustration,3,2024-08-22 17:16:42.166
Participant-119,performance,1,2024-08-23 02:45:56.177
Participant-119,frustration,7,2024-08-23 02:45:56.186
Participant-201,llm_expertise,3,2024-08-23 02:53:18.826
Participant-62,mental_demand,6,2024-08-23 02:55:00.647
Participant-62,temporal_demand,1,2024-08-23 02:55:00.666
Participant-62,effort,5,2024-08-23 02:55:00.678
Participant-180,llm_expertise,3,2024-08-23 03:05:10.269
Participant-200,assistant_expertise,3,2024-08-22 15:38:05.561
Participant-176,mental_demand,6,2024-08-22 15:43:50.291
Participant-176,temporal_demand,-2,2024-08-22 15:43:50.305
Participant-176,effort,5,2024-08-22 15:43:50.318
Participant-110,physical_demand,7,2024-08-22 15:44:35.296
Participant-110,performance,1,2024-08-22 15:44:35.305
Participant-110,frustration,2,2024-08-22 15:44:35.313
Participant-25,mental_demand,3,2024-08-22 15:46:51.918
Participant-25,temporal_demand,-7,2024-08-22 15:46:51.946
Participant-25,effort,2,2024-08-22 15:46:51.965
Participant-122,assistant_expertise,2,2024-08-22 15:51:03.751
Participant-168,mental_demand,3,2024-08-22 15:55:53.969
Participant-168,temporal_demand,-2,2024-08-22 15:55:54.006
Participant-168,effort,4,2024-08-22 15:55:54.023
Participant-169,assistant_expertise,2,2024-08-22 16:04:39.367
Participant-139,physical_demand,-6,2024-08-22 16:09:06.738
Participant-139,performance,-6,2024-08-22 16:09:06.746
Participant-139,frustration,-7,2024-08-22 16:09:06.755
Participant-129,llm_expertise,2,2024-08-22 16:14:24.961
Participant-48,mental_demand,2,2024-08-22 16:20:18.972
Participant-48,temporal_demand,-6,2024-08-22 16:20:18.982
Participant-48,effort,2,2024-08-22 16:20:18.990
Participant-44,llm_expertise,3,2024-08-22 16:22:17.542
Participant-200,mental_demand,7,2024-08-22 16:25:45.552
Participant-200,temporal_demand,-7,2024-08-22 16:25:45.560
Participant-200,effort,7,2024-08-22 16:25:45.568
Participant-150,mental_demand,4,2024-08-22 16:28:47.231
Participant-150,temporal_demand,-7,2024-08-22 16:28:47.242
Participant-150,effort,4,2024-08-22 16:28:47.265
Participant-185,llm_expertise,2,2024-08-22 16:37:28.267
Participant-169,mental_demand,7,2024-08-22 16:45:50.196
Participant-169,temporal_demand,-6,2024-08-22 16:45:50.300
Participant-169,effort,6,2024-08-22 16:45:50.405
Participant-87,llm_expertise,3,2024-08-22 16:48:07.049
Participant-129,physical_demand,-7,2024-08-22 16:48:46.178
Participant-129,performance,-1,2024-08-22 16:48:46.186
Participant-129,frustration,3,2024-08-22 16:48:46.194
Participant-122,mental_demand,4,2024-08-22 16:54:39.395
Participant-122,temporal_demand,1,2024-08-22 16:54:39.404
Participant-122,effort,4,2024-08-22 16:54:39.413
Participant-44,mental_demand,4,2024-08-22 16:57:29.119
Participant-44,temporal_demand,-3,2024-08-22 16:57:29.128
Participant-44,effort,4,2024-08-22 16:57:29.137
Participant-174,llm_expertise,3,2024-08-22 17:04:47.360
Participant-185,mental_demand,6,2024-08-22 17:09:50.197
Participant-185,temporal_demand,-1,2024-08-22 17:09:50.218
Participant-185,effort,3,2024-08-22 17:09:50.407
Participant-131,llm_expertise,5,2024-08-22 17:00:49.721
Participant-123,llm_expertise,4,2024-08-22 16:43:54.854
Participant-87,mental_demand,-6,2024-08-22 17:16:42.144
Participant-87,temporal_demand,-5,2024-08-22 17:16:42.154
Participant-87,effort,-4,2024-08-22 17:16:42.162
Participant-123,mental_demand,6,2024-08-22 17:58:39.074
Participant-123,physical_demand,-6,2024-08-22 17:58:39.079
Participant-123,temporal_demand,-3,2024-08-22 17:58:39.083
Participant-123,performance,-6,2024-08-22 17:58:39.087
Participant-123,effort,5,2024-08-22 17:58:39.091
Participant-123,frustration,-7,2024-08-22 17:58:39.095
Participant-131,mental_demand,5,2024-08-22 18:00:00.819
Participant-131,physical_demand,-3,2024-08-22 18:00:00.831
Participant-131,temporal_demand,3,2024-08-22 18:00:00.841
Participant-131,performance,-3,2024-08-22 18:00:00.847
Participant-131,frustration,-4,2024-08-22 18:00:00.865
Participant-16,llm_expertise,3,2024-08-22 18:05:41.207
Participant-154,llm_expertise,3,2024-08-22 18:06:11.396
Participant-65,assistant_expertise,4,2024-08-22 18:06:59.332
Participant-45,assistant_expertise,4,2024-08-22 18:27:02.961
Participant-16,mental_demand,3,2024-08-22 18:30:48.198
Participant-16,temporal_demand,-2,2024-08-22 18:30:48.208
Participant-16,effort,2,2024-08-22 18:30:48.216
Participant-174,mental_demand,7,2024-08-22 18:34:01.414
Participant-174,temporal_demand,7,2024-08-22 18:34:01.424
Participant-174,effort,3,2024-08-22 18:34:01.433
Participant-154,physical_demand,7,2024-08-22 18:40:12.487
Participant-154,performance,2,2024-08-22 18:40:12.496
Participant-154,frustration,-4,2024-08-22 18:40:12.510
Participant-65,physical_demand,2,2024-08-22 18:46:10.037
Participant-65,performance,-1,2024-08-22 18:46:10.046
Participant-65,frustration,6,2024-08-22 18:46:10.055
Participant-240,llm_expertise,4,2024-08-22 18:46:49.746
Participant-220,llm_expertise,5,2024-08-22 18:47:15.219
Participant-93,physical_demand,5,2024-08-23 03:16:15.341
Participant-93,performance,5,2024-08-23 03:16:15.358
Participant-93,frustration,5,2024-08-23 03:16:15.366
Participant-130,assistant_expertise,5,2024-08-23 03:28:17.645
Participant-201,physical_demand,-5,2024-08-23 03:32:01.176
Participant-201,performance,6,2024-08-23 03:32:01.184
Participant-201,frustration,7,2024-08-23 03:32:01.193
Participant-24,assistant_expertise,4,2024-08-23 03:36:56.218
Participant-130,physical_demand,-6,2024-08-23 04:11:51.279
Participant-130,performance,2,2024-08-23 04:11:51.289
Participant-130,frustration,2,2024-08-23 04:11:51.298
Participant-161,llm_expertise,4,2024-08-23 04:16:29.970
Participant-24,mental_demand,-4,2024-08-23 04:21:13.315
Participant-24,temporal_demand,-5,2024-08-23 04:21:13.324
Participant-24,effort,-6,2024-08-23 04:21:13.333
Participant-186,llm_expertise,3,2024-08-23 04:23:45.046
Participant-180,mental_demand,7,2024-08-23 04:33:08.421
Participant-180,temporal_demand,7,2024-08-23 04:33:08.430
Participant-180,effort,7,2024-08-23 04:33:08.439
Participant-66,llm_expertise,4,2024-08-23 04:36:31.997
Participant-42,llm_expertise,2,2024-08-23 04:17:03.367
Participant-42,assistant_expertise,2,2024-08-23 04:17:03.372
Participant-244,llm_expertise,1,2024-08-23 05:02:41.034
Participant-186,physical_demand,-5,2024-08-23 05:02:50.097
Participant-186,performance,-5,2024-08-23 05:02:50.118
Participant-186,frustration,-1,2024-08-23 05:02:50.131
Participant-131,effort,4,2024-08-22 18:00:00.859
Participant-16,assistant_expertise,4,2024-08-22 18:05:41.213
Participant-154,assistant_expertise,4,2024-08-22 18:06:11.401
Participant-65,llm_expertise,4,2024-08-22 18:06:59.328
Participant-45,llm_expertise,4,2024-08-22 18:27:02.956
