user_id,task_id,answer_type,choice,created_time
Participant-170,test-497,confidence_execution,somewhat confident,2024-08-22 02:24:42.770
Participant-106,test-859,trust_execution,Yes,2024-08-22 02:25:00.663
Participant-106,test-200,trust_planning,No,2024-08-22 02:25:44.945
Participant-106,test-200,confidence_planning,somewhat unconfident,2024-08-22 02:25:44.954
Participant-12,test-497,trust_planning,Yes,2024-08-22 02:26:06.490
Participant-12,test-497,confidence_planning,somewhat confident,2024-08-22 02:26:06.498
Participant-170,test-200,risk,4,2024-08-22 02:26:16.054
Participant-63,onbarding-auto,confidence_execution,confident,2024-08-22 02:26:37.677
Participant-196,qualification_2,attention,3,2024-08-22 02:27:40.424
Participant-170,test-200,trust_execution,Yes,2024-08-22 02:27:50.699
Participant-170,test-859,risk,3,2024-08-22 02:28:39.138
Participant-7,test-675,confidence_planning,somewhat confident,2024-08-22 02:21:41.066
Participant-7,test-675,confidence_execution,somewhat confident,2024-08-22 02:30:08.741
Participant-63,test-149,trust_planning,Yes,2024-08-22 02:29:20.397
Participant-63,test-149,confidence_planning,confident,2024-08-22 02:29:20.422
Participant-63,test-149,confidence_execution,confident,2024-08-22 02:29:54.759
Participant-106,test-200,trust_execution,Yes,2024-08-22 02:30:18.604
Participant-63,test-200,trust_planning,Yes,2024-08-22 02:30:49.591
Participant-63,test-200,confidence_planning,confident,2024-08-22 02:30:49.606
Participant-12,test-497,confidence_execution,confident,2024-08-22 02:31:28.775
Participant-106,TiA_attention,attention,1,2024-08-22 02:31:36.836
Participant-196,test-675,trust_planning,No,2024-08-22 02:31:38.250
Participant-196,test-675,confidence_planning,somewhat unconfident,2024-08-22 02:31:38.260
Participant-170,test-859,trust_execution,No,2024-08-22 02:31:49.536
Participant-170,test-859,confidence_execution,unconfident,2024-08-22 02:31:49.541
Participant-7,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 02:17:02.528
Participant-7,test-497,risk,3,2024-08-22 02:27:22.816
Participant-7,test-497,trust_execution,Yes,2024-08-22 02:28:45.762
Participant-7,test-859,trust_planning,Yes,2024-08-22 02:31:11.966
Participant-7,test-859,confidence_planning,confident,2024-08-22 02:31:11.975
Participant-126,onbarding-auto,confidence_execution,confident,2024-08-22 02:24:54.936
Participant-7,test-200,risk,3,2024-08-22 02:25:45.364
Participant-126,qualification_2,attention,3,2024-08-22 02:28:54.195
Participant-7,test-200,confidence_execution,somewhat unconfident,2024-08-22 02:27:01.585
Participant-7,test-388,trust_planning,Yes,2024-08-22 02:30:24.221
Participant-7,test-388,confidence_planning,confident,2024-08-22 02:30:24.230
Participant-126,test-859,trust_planning,Yes,2024-08-22 02:30:13.681
Participant-126,test-859,confidence_planning,confident,2024-08-22 02:30:13.691
Participant-7,test-388,confidence_execution,somewhat confident,2024-08-22 02:30:54.771
Participant-126,test-859,trust_execution,Yes,2024-08-22 02:31:26.154
Participant-104,test-859,trust_execution,No,2024-08-22 10:43:25.577
Participant-231,test-200,trust_planning,Yes,2024-08-22 10:43:52.912
Participant-12,test-149,risk,3,2024-08-22 02:32:00.925
Participant-63,test-200,confidence_execution,confident,2024-08-22 02:32:15.906
Participant-63,test-388,trust_planning,Yes,2024-08-22 02:32:42.567
Participant-63,test-388,confidence_planning,confident,2024-08-22 02:32:42.575
Participant-170,test-675,risk,5,2024-08-22 02:32:56.636
Participant-63,test-388,confidence_execution,confident,2024-08-22 02:33:45.265
Participant-63,test-497,trust_planning,Yes,2024-08-22 02:34:32.706
Participant-63,test-497,confidence_planning,confident,2024-08-22 02:34:32.715
Participant-12,test-149,trust_execution,Yes,2024-08-22 02:35:25.101
Participant-63,test-497,confidence_execution,confident,2024-08-22 02:35:29.790
Participant-12,test-200,risk,3,2024-08-22 02:35:53.600
Participant-63,test-859,risk,2,2024-08-22 02:36:12.320
Participant-7,test-859,trust_execution,Yes,2024-08-22 02:36:43.494
Participant-170,test-675,trust_execution,Yes,2024-08-22 02:37:06.037
Participant-170,test-149,risk,5,2024-08-22 02:37:33.153
Participant-63,test-859,trust_execution,No,2024-08-22 02:38:51.975
Participant-63,test-675,trust_planning,Yes,2024-08-22 02:39:23.148
Participant-63,test-675,confidence_planning,somewhat confident,2024-08-22 02:39:23.156
Participant-170,test-149,trust_execution,Yes,2024-08-22 02:39:37.572
Participant-170,test-388,trust_planning,Yes,2024-08-22 02:40:35.679
Participant-170,test-388,confidence_planning,somewhat confident,2024-08-22 02:40:35.689
Participant-7,test-149,trust_planning,Yes,2024-08-22 02:40:42.637
Participant-7,test-149,confidence_planning,neutral,2024-08-22 02:40:42.650
Participant-63,test-675,trust_execution,Yes,2024-08-22 02:40:48.780
Participant-126,test-859,confidence_execution,confident,2024-08-22 02:31:26.159
Participant-126,test-200,trust_planning,Yes,2024-08-22 02:32:01.961
Participant-126,test-200,confidence_planning,confident,2024-08-22 02:32:01.970
Participant-7,test-149,confidence_execution,somewhat unconfident,2024-08-22 02:41:54.182
Participant-196,test-675,confidence_execution,confident,2024-08-22 02:42:11.035
Participant-63,TiA_attention,attention,1,2024-08-22 02:42:30.138
Participant-126,test-200,trust_execution,Yes,2024-08-22 02:32:46.308
Participant-170,test-388,trust_execution,Yes,2024-08-22 02:43:16.094
Participant-196,test-497,risk,2,2024-08-22 02:43:23.707
Participant-12,test-200,confidence_execution,neutral,2024-08-22 02:43:28.977
Participant-126,test-675,trust_planning,Yes,2024-08-22 02:33:52.696
Participant-126,test-675,confidence_planning,confident,2024-08-22 02:33:52.705
Participant-12,test-675,trust_planning,Yes,2024-08-22 02:43:52.548
Participant-12,test-675,confidence_planning,neutral,2024-08-22 02:43:52.558
Participant-170,TiA_attention,attention,1,2024-08-22 02:45:38.628
Participant-196,test-497,confidence_execution,confident,2024-08-22 02:45:48.091
Participant-12,test-675,trust_execution,Yes,2024-08-22 02:46:39.447
Participant-126,test-675,trust_execution,Yes,2024-08-22 02:46:51.800
Participant-126,test-149,risk,1,2024-08-22 02:47:16.333
Participant-196,test-200,trust_planning,Yes,2024-08-22 02:47:21.818
Participant-196,test-200,confidence_planning,confident,2024-08-22 02:47:21.827
Participant-126,test-149,confidence_execution,confident,2024-08-22 02:48:27.337
Participant-126,test-388,risk,1,2024-08-22 02:49:05.917
Participant-126,test-388,trust_execution,Yes,2024-08-22 02:54:17.278
Participant-126,test-497,trust_planning,Yes,2024-08-22 02:55:06.734
Participant-126,test-497,confidence_planning,confident,2024-08-22 02:55:06.744
Participant-164,onbarding-auto,trust_execution,Yes,2024-08-22 02:57:23.936
Participant-126,test-497,confidence_execution,somewhat confident,2024-08-22 02:58:02.002
Participant-164,test-675,risk,2,2024-08-22 02:58:19.624
Participant-164,test-675,trust_execution,Yes,2024-08-22 02:59:20.503
Participant-164,test-497,trust_planning,Yes,2024-08-22 03:00:04.039
Participant-164,test-497,confidence_planning,somewhat confident,2024-08-22 03:00:04.049
Participant-187,onbarding-auto,trust_execution,Yes,2024-08-22 03:00:20.863
Participant-196,test-200,confidence_execution,somewhat unconfident,2024-08-22 03:00:26.869
Participant-196,test-859,trust_planning,Yes,2024-08-22 03:01:18.042
Participant-196,test-859,confidence_planning,confident,2024-08-22 03:01:18.055
Participant-164,test-497,confidence_execution,confident,2024-08-22 03:01:47.466
Participant-164,test-149,risk,2,2024-08-22 03:02:04.246
Participant-187,test-497,trust_planning,Yes,2024-08-22 03:03:01.132
Participant-187,test-497,confidence_planning,confident,2024-08-22 03:03:01.141
Participant-164,test-149,trust_execution,Yes,2024-08-22 03:04:21.122
Participant-187,test-497,confidence_execution,confident,2024-08-22 03:04:29.101
Participant-164,test-388,risk,1,2024-08-22 03:04:35.324
Participant-164,test-388,trust_execution,Yes,2024-08-22 03:06:01.806
Participant-164,test-200,trust_planning,Yes,2024-08-22 03:06:09.167
Participant-164,test-200,confidence_planning,somewhat confident,2024-08-22 03:06:09.177
Participant-208,onbarding-auto,trust_execution,Yes,2024-08-22 03:06:13.718
Participant-187,test-149,trust_planning,Yes,2024-08-22 03:06:14.567
Participant-187,test-149,confidence_planning,confident,2024-08-22 03:06:14.577
Participant-196,test-859,trust_execution,Yes,2024-08-22 03:06:20.405
Participant-196,test-388,trust_planning,Yes,2024-08-22 03:07:02.618
Participant-196,test-388,confidence_planning,confident,2024-08-22 03:07:02.632
Participant-187,test-149,trust_execution,No,2024-08-22 03:08:03.863
Participant-164,test-200,trust_execution,Yes,2024-08-22 03:09:13.432
Participant-164,test-859,risk,2,2024-08-22 03:09:21.613
Participant-231,test-200,confidence_planning,neutral,2024-08-22 10:43:52.947
Participant-19,test-200,trust_planning,Yes,2024-08-22 10:44:07.889
Participant-19,test-200,confidence_planning,somewhat unconfident,2024-08-22 10:44:07.899
Participant-105,test-675,trust_execution,Yes,2024-08-22 10:44:15.100
Participant-141,test-859,trust_planning,Yes,2024-08-22 10:44:33.282
Participant-12,test-149,confidence_execution,somewhat confident,2024-08-22 02:35:25.105
Participant-63,test-497,trust_execution,Yes,2024-08-22 02:35:29.786
Participant-12,test-200,trust_planning,Yes,2024-08-22 02:35:53.595
Participant-12,test-200,confidence_planning,somewhat confident,2024-08-22 02:35:53.605
Participant-63,test-859,trust_planning,Yes,2024-08-22 02:36:12.316
Participant-63,test-859,confidence_planning,confident,2024-08-22 02:36:12.324
Participant-7,test-859,confidence_execution,neutral,2024-08-22 02:36:43.510
Participant-170,test-675,confidence_execution,neutral,2024-08-22 02:37:06.041
Participant-170,test-149,trust_planning,Yes,2024-08-22 02:37:33.148
Participant-170,test-149,confidence_planning,neutral,2024-08-22 02:37:33.157
Participant-63,test-859,confidence_execution,somewhat confident,2024-08-22 02:38:51.980
Participant-63,test-675,risk,5,2024-08-22 02:39:23.152
Participant-170,test-149,confidence_execution,unconfident,2024-08-22 02:39:37.577
Participant-170,test-388,risk,1,2024-08-22 02:40:35.684
Participant-7,test-149,risk,2,2024-08-22 02:40:42.642
Participant-63,test-675,confidence_execution,somewhat confident,2024-08-22 02:40:48.785
Participant-7,test-149,trust_execution,No,2024-08-22 02:41:54.178
Participant-196,test-675,trust_execution,Yes,2024-08-22 02:42:11.031
Participant-170,test-388,confidence_execution,somewhat unconfident,2024-08-22 02:43:16.098
Participant-196,test-497,trust_planning,Yes,2024-08-22 02:43:23.703
Participant-196,test-497,confidence_planning,somewhat confident,2024-08-22 02:43:23.712
Participant-12,test-200,trust_execution,Yes,2024-08-22 02:43:28.972
Participant-7,TiA_attention,attention,1,2024-08-22 02:43:33.730
Participant-12,test-675,risk,3,2024-08-22 02:43:52.553
Participant-196,test-497,trust_execution,Yes,2024-08-22 02:45:48.087
Participant-12,test-675,confidence_execution,somewhat confident,2024-08-22 02:46:39.452
Participant-126,test-675,confidence_execution,confident,2024-08-22 02:46:51.804
Participant-126,test-149,trust_planning,Yes,2024-08-22 02:47:16.329
Participant-126,test-149,confidence_planning,confident,2024-08-22 02:47:16.337
Participant-196,test-200,risk,2,2024-08-22 02:47:21.823
Participant-126,test-149,trust_execution,Yes,2024-08-22 02:48:27.332
Participant-12,TiA_attention,attention,1,2024-08-22 02:48:54.746
Participant-126,test-388,trust_planning,Yes,2024-08-22 02:49:05.913
Participant-126,test-388,confidence_planning,confident,2024-08-22 02:49:05.922
Participant-126,test-388,confidence_execution,somewhat confident,2024-08-22 02:54:17.282
Participant-126,test-497,risk,1,2024-08-22 02:55:06.739
Participant-164,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 02:57:23.940
Participant-164,qualification_2,attention,3,2024-08-22 02:57:56.757
Participant-126,test-497,trust_execution,Yes,2024-08-22 02:58:01.998
Participant-164,test-675,trust_planning,Yes,2024-08-22 02:58:19.619
Participant-164,test-675,confidence_planning,somewhat confident,2024-08-22 02:58:19.628
Participant-164,test-675,confidence_execution,somewhat confident,2024-08-22 02:59:20.508
Participant-164,test-497,risk,4,2024-08-22 03:00:04.044
Participant-126,TiA_attention,attention,1,2024-08-22 03:00:14.104
Participant-187,onbarding-auto,confidence_execution,confident,2024-08-22 03:00:20.868
Participant-196,test-200,trust_execution,Yes,2024-08-22 03:00:26.864
Participant-196,test-859,risk,1,2024-08-22 03:01:18.047
Participant-187,qualification_2,attention,3,2024-08-22 03:01:46.164
Participant-164,test-497,trust_execution,Yes,2024-08-22 03:01:47.461
Participant-164,test-149,trust_planning,Yes,2024-08-22 03:02:04.242
Participant-164,test-149,confidence_planning,somewhat confident,2024-08-22 03:02:04.250
Participant-187,test-497,risk,1,2024-08-22 03:03:01.137
Participant-164,test-149,confidence_execution,confident,2024-08-22 03:04:21.126
Participant-187,test-497,trust_execution,Yes,2024-08-22 03:04:29.096
Participant-164,test-388,trust_planning,Yes,2024-08-22 03:04:35.319
Participant-164,test-388,confidence_planning,somewhat confident,2024-08-22 03:04:35.328
Participant-164,test-388,confidence_execution,confident,2024-08-22 03:06:01.811
Participant-164,test-200,risk,3,2024-08-22 03:06:09.172
Participant-208,onbarding-auto,confidence_execution,confident,2024-08-22 03:06:13.723
Participant-187,test-149,risk,1,2024-08-22 03:06:14.572
Participant-196,test-859,confidence_execution,confident,2024-08-22 03:06:20.421
Participant-196,test-388,risk,1,2024-08-22 03:07:02.624
Participant-187,test-149,confidence_execution,unconfident,2024-08-22 03:08:03.869
Participant-164,test-200,confidence_execution,somewhat confident,2024-08-22 03:09:13.437
Participant-164,test-859,trust_planning,Yes,2024-08-22 03:09:21.608
Participant-164,test-859,confidence_planning,somewhat confident,2024-08-22 03:09:21.618
Participant-187,test-675,risk,1,2024-08-22 03:09:26.449
Participant-196,test-388,confidence_execution,confident,2024-08-22 03:09:31.515
Participant-164,test-859,trust_execution,Yes,2024-08-22 03:10:40.900
Participant-164,TiA_attention,attention,1,2024-08-22 03:11:35.489
Participant-196,test-149,risk,2,2024-08-22 03:12:03.971
Participant-208,test-859,risk,1,2024-08-22 03:13:19.922
Participant-196,test-149,confidence_execution,somewhat unconfident,2024-08-22 03:14:10.153
Participant-187,test-675,confidence_execution,confident,2024-08-22 03:15:21.172
Participant-187,test-859,risk,1,2024-08-22 03:16:00.295
Participant-187,test-859,trust_execution,No,2024-08-22 03:17:33.760
Participant-187,test-388,trust_planning,Yes,2024-08-22 03:18:05.154
Participant-187,test-388,confidence_planning,confident,2024-08-22 03:18:05.167
Participant-208,test-859,confidence_execution,confident,2024-08-22 03:19:06.131
Participant-187,test-388,trust_execution,Yes,2024-08-22 03:19:12.113
Participant-187,test-200,trust_planning,Yes,2024-08-22 03:19:41.620
Participant-187,test-200,confidence_planning,confident,2024-08-22 03:19:41.629
Participant-187,test-675,trust_planning,Yes,2024-08-22 03:09:26.444
Participant-187,test-675,confidence_planning,confident,2024-08-22 03:09:26.453
Participant-196,test-388,trust_execution,Yes,2024-08-22 03:09:31.511
Participant-208,qualification_2,attention,3,2024-08-22 03:10:11.477
Participant-164,test-859,confidence_execution,confident,2024-08-22 03:10:40.908
Participant-196,test-149,trust_planning,Yes,2024-08-22 03:12:03.967
Participant-196,test-149,confidence_planning,somewhat confident,2024-08-22 03:12:03.976
Participant-208,test-859,trust_planning,Yes,2024-08-22 03:13:19.918
Participant-208,test-859,confidence_planning,confident,2024-08-22 03:13:19.927
Participant-196,test-149,trust_execution,No,2024-08-22 03:14:10.146
Participant-187,test-675,trust_execution,Yes,2024-08-22 03:15:21.158
Participant-187,test-859,trust_planning,Yes,2024-08-22 03:16:00.290
Participant-187,test-859,confidence_planning,confident,2024-08-22 03:16:00.301
Participant-187,test-859,confidence_execution,somewhat unconfident,2024-08-22 03:17:33.765
Participant-187,test-388,risk,1,2024-08-22 03:18:05.161
Participant-196,TiA_attention,attention,1,2024-08-22 03:18:47.495
Participant-208,test-859,trust_execution,Yes,2024-08-22 03:19:06.124
Participant-187,test-388,confidence_execution,confident,2024-08-22 03:19:12.124
Participant-187,test-200,risk,1,2024-08-22 03:19:41.625
Participant-208,test-675,trust_planning,No,2024-08-22 03:20:49.124
Participant-208,test-675,risk,2,2024-08-22 03:20:49.129
Participant-208,test-675,confidence_planning,neutral,2024-08-22 03:20:49.134
Participant-187,test-200,confidence_execution,confident,2024-08-22 03:24:03.950
Participant-208,test-675,trust_execution,Yes,2024-08-22 03:28:35.858
Participant-208,test-200,trust_planning,Yes,2024-08-22 03:30:59.862
Participant-208,test-200,confidence_planning,confident,2024-08-22 03:30:59.871
Participant-208,test-200,confidence_execution,confident,2024-08-22 03:34:14.822
Participant-208,test-149,risk,1,2024-08-22 03:35:16.745
Participant-208,test-149,trust_execution,No,2024-08-22 03:39:22.719
Participant-208,test-497,trust_planning,Yes,2024-08-22 03:40:08.784
Participant-208,test-497,confidence_planning,confident,2024-08-22 03:40:08.792
Participant-208,test-497,trust_execution,Yes,2024-08-22 03:44:29.008
Participant-208,test-388,trust_planning,Yes,2024-08-22 03:44:49.555
Participant-208,test-388,confidence_planning,confident,2024-08-22 03:44:49.568
Participant-208,test-388,confidence_execution,confident,2024-08-22 03:48:01.071
Participant-175,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 06:27:08.408
Participant-194,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 06:28:32.495
Participant-194,qualification_2,attention,3,2024-08-22 06:29:01.852
Participant-194,test-497,trust_planning,No,2024-08-22 06:29:50.022
Participant-194,test-497,confidence_planning,somewhat confident,2024-08-22 06:29:50.033
Participant-194,test-497,confidence_execution,somewhat confident,2024-08-22 06:31:00.206
Participant-194,test-149,risk,2,2024-08-22 06:31:26.355
Participant-32,onbarding-auto,confidence_execution,confident,2024-08-22 06:32:07.684
Participant-194,test-149,trust_execution,Yes,2024-08-22 06:32:08.161
Participant-194,test-388,risk,3,2024-08-22 06:32:45.971
Participant-175,test-200,trust_planning,Yes,2024-08-22 06:32:56.406
Participant-175,test-200,confidence_planning,somewhat confident,2024-08-22 06:32:56.415
Participant-194,test-388,trust_execution,Yes,2024-08-22 06:33:37.824
Participant-175,test-200,trust_execution,Yes,2024-08-22 06:33:52.985
Participant-194,test-859,trust_planning,Yes,2024-08-22 06:33:56.066
Participant-194,test-859,confidence_planning,neutral,2024-08-22 06:33:56.075
Participant-175,test-675,risk,1,2024-08-22 06:34:07.865
Participant-194,test-859,trust_execution,Yes,2024-08-22 06:36:07.978
Participant-194,test-200,trust_planning,Yes,2024-08-22 06:36:22.154
Participant-194,test-200,confidence_planning,neutral,2024-08-22 06:36:22.171
Participant-32,test-388,trust_planning,Yes,2024-08-22 06:36:33.376
Participant-32,test-388,confidence_planning,somewhat confident,2024-08-22 06:36:33.385
Participant-194,test-200,trust_execution,Yes,2024-08-22 06:37:30.849
Participant-194,test-675,risk,3,2024-08-22 06:37:44.466
Participant-175,test-675,trust_execution,Yes,2024-08-22 06:38:19.697
Participant-175,test-388,risk,2,2024-08-22 06:38:30.762
Participant-194,test-675,trust_execution,Yes,2024-08-22 06:38:42.874
Participant-141,test-859,confidence_planning,somewhat confident,2024-08-22 10:44:33.291
Participant-19,test-200,trust_execution,Yes,2024-08-22 10:44:54.882
Participant-187,test-200,trust_execution,Yes,2024-08-22 03:24:03.945
Participant-187,TiA_attention,attention,1,2024-08-22 03:26:02.907
Participant-208,test-675,confidence_execution,confident,2024-08-22 03:28:35.863
Participant-208,test-200,risk,2,2024-08-22 03:30:59.866
Participant-208,test-200,trust_execution,Yes,2024-08-22 03:34:14.817
Participant-208,test-149,trust_planning,Yes,2024-08-22 03:35:16.741
Participant-208,test-149,confidence_planning,confident,2024-08-22 03:35:16.750
Participant-208,test-149,confidence_execution,unconfident,2024-08-22 03:39:22.724
Participant-208,test-497,risk,1,2024-08-22 03:40:08.788
Participant-208,test-497,confidence_execution,confident,2024-08-22 03:44:29.013
Participant-208,test-388,risk,1,2024-08-22 03:44:49.563
Participant-208,test-388,trust_execution,Yes,2024-08-22 03:48:01.063
Participant-208,TiA_attention,attention,1,2024-08-22 03:50:32.112
Participant-175,onbarding-auto,trust_execution,Yes,2024-08-22 06:27:08.403
Participant-194,onbarding-auto,trust_execution,Yes,2024-08-22 06:28:32.491
Participant-194,test-497,risk,2,2024-08-22 06:29:50.028
Participant-194,test-497,trust_execution,Yes,2024-08-22 06:31:00.201
Participant-194,test-149,trust_planning,Yes,2024-08-22 06:31:26.351
Participant-194,test-149,confidence_planning,somewhat confident,2024-08-22 06:31:26.360
Participant-175,qualification_2,attention,3,2024-08-22 06:31:44.789
Participant-32,onbarding-auto,trust_execution,Yes,2024-08-22 06:32:07.679
Participant-194,test-149,confidence_execution,somewhat confident,2024-08-22 06:32:08.166
Participant-194,test-388,trust_planning,Yes,2024-08-22 06:32:45.967
Participant-194,test-388,confidence_planning,somewhat confident,2024-08-22 06:32:45.976
Participant-175,test-200,risk,2,2024-08-22 06:32:56.411
Participant-32,qualification_2,attention,3,2024-08-22 06:33:22.149
Participant-194,test-388,confidence_execution,neutral,2024-08-22 06:33:37.829
Participant-175,test-200,confidence_execution,somewhat confident,2024-08-22 06:33:52.989
Participant-194,test-859,risk,3,2024-08-22 06:33:56.071
Participant-175,test-675,trust_planning,Yes,2024-08-22 06:34:07.860
Participant-175,test-675,confidence_planning,somewhat confident,2024-08-22 06:34:07.871
Participant-194,test-859,confidence_execution,neutral,2024-08-22 06:36:07.982
Participant-194,test-200,risk,4,2024-08-22 06:36:22.162
Participant-32,test-388,risk,1,2024-08-22 06:36:33.381
Participant-194,test-200,confidence_execution,neutral,2024-08-22 06:37:30.854
Participant-194,test-675,trust_planning,Yes,2024-08-22 06:37:44.462
Participant-194,test-675,confidence_planning,neutral,2024-08-22 06:37:44.471
Participant-175,test-675,confidence_execution,somewhat confident,2024-08-22 06:38:19.702
Participant-175,test-388,trust_planning,Yes,2024-08-22 06:38:30.758
Participant-175,test-388,confidence_planning,somewhat confident,2024-08-22 06:38:30.767
Participant-194,test-675,confidence_execution,neutral,2024-08-22 06:38:42.878
Participant-246,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 06:39:13.872
Participant-32,test-388,confidence_execution,somewhat confident,2024-08-22 06:39:34.027
Participant-175,test-388,trust_execution,Yes,2024-08-22 06:39:46.266
Participant-175,test-859,trust_planning,Yes,2024-08-22 06:39:55.603
Participant-175,test-859,confidence_planning,confident,2024-08-22 06:39:55.613
Participant-175,test-859,confidence_execution,somewhat confident,2024-08-22 06:41:15.312
Participant-32,test-200,risk,4,2024-08-22 06:41:21.352
Participant-175,test-149,trust_planning,Yes,2024-08-22 06:41:26.428
Participant-175,test-149,confidence_planning,somewhat confident,2024-08-22 06:41:26.462
Participant-175,test-149,confidence_execution,confident,2024-08-22 06:42:06.256
Participant-175,test-497,risk,2,2024-08-22 06:42:17.124
Participant-73,onbarding-auto,trust_execution,Yes,2024-08-22 06:42:41.548
Participant-246,test-859,risk,3,2024-08-22 06:42:54.040
Participant-105,test-200,trust_planning,Yes,2024-08-22 10:45:06.790
Participant-105,test-200,confidence_planning,somewhat confident,2024-08-22 10:45:06.799
Participant-231,test-200,trust_execution,Yes,2024-08-22 10:45:19.286
Participant-104,test-675,trust_planning,Yes,2024-08-22 10:46:08.702
Participant-246,onbarding-auto,trust_execution,Yes,2024-08-22 06:39:13.868
Participant-32,test-388,trust_execution,Yes,2024-08-22 06:39:34.023
Participant-175,test-388,confidence_execution,somewhat confident,2024-08-22 06:39:46.283
Participant-175,test-859,risk,2,2024-08-22 06:39:55.608
Participant-175,test-859,trust_execution,Yes,2024-08-22 06:41:15.308
Participant-32,test-200,trust_planning,Yes,2024-08-22 06:41:21.347
Participant-32,test-200,confidence_planning,neutral,2024-08-22 06:41:21.358
Participant-175,test-149,risk,2,2024-08-22 06:41:26.446
Participant-246,qualification_2,attention,3,2024-08-22 06:41:57.701
Participant-175,test-149,trust_execution,Yes,2024-08-22 06:42:06.252
Participant-175,test-497,trust_planning,Yes,2024-08-22 06:42:17.119
Participant-175,test-497,confidence_planning,somewhat confident,2024-08-22 06:42:17.128
Participant-73,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 06:42:41.553
Participant-246,test-859,trust_planning,Yes,2024-08-22 06:42:54.035
Participant-246,test-859,confidence_planning,neutral,2024-08-22 06:42:54.045
Participant-175,test-497,trust_execution,Yes,2024-08-22 06:43:15.732
Participant-175,test-497,confidence_execution,confident,2024-08-22 06:43:15.736
Participant-32,test-200,trust_execution,Yes,2024-08-22 06:43:48.793
Participant-32,test-200,confidence_execution,somewhat confident,2024-08-22 06:43:48.799
Participant-73,qualification_2,attention,3,2024-08-22 06:44:47.959
Participant-175,TiA_attention,attention,1,2024-08-22 06:45:01.476
Participant-32,test-149,trust_planning,Yes,2024-08-22 06:45:02.404
Participant-32,test-149,risk,4,2024-08-22 06:45:02.410
Participant-32,test-149,confidence_planning,neutral,2024-08-22 06:45:02.414
Participant-73,test-149,trust_planning,Yes,2024-08-22 06:46:31.523
Participant-73,test-149,risk,2,2024-08-22 06:46:31.528
Participant-73,test-149,confidence_planning,somewhat confident,2024-08-22 06:46:31.536
Participant-246,test-859,trust_execution,No,2024-08-22 06:46:39.786
Participant-246,test-859,confidence_execution,somewhat unconfident,2024-08-22 06:46:39.790
Participant-32,test-149,trust_execution,No,2024-08-22 06:48:36.599
Participant-32,test-149,confidence_execution,somewhat confident,2024-08-22 06:48:36.603
Participant-194,TiA_attention,attention,1,2024-08-22 06:48:40.596
Participant-32,test-675,trust_planning,Yes,2024-08-22 06:49:23.562
Participant-32,test-675,risk,5,2024-08-22 06:49:23.567
Participant-32,test-675,confidence_planning,somewhat confident,2024-08-22 06:49:23.571
Participant-73,test-149,trust_execution,No,2024-08-22 06:50:17.046
Participant-73,test-149,confidence_execution,somewhat unconfident,2024-08-22 06:50:17.050
Participant-73,test-497,trust_planning,Yes,2024-08-22 06:51:33.289
Participant-73,test-497,risk,3,2024-08-22 06:51:33.293
Participant-73,test-497,confidence_planning,confident,2024-08-22 06:51:33.297
Participant-73,test-497,trust_execution,Yes,2024-08-22 06:53:49.679
Participant-73,test-497,confidence_execution,confident,2024-08-22 06:53:49.683
Participant-32,test-675,trust_execution,No,2024-08-22 06:54:01.212
Participant-32,test-675,confidence_execution,confident,2024-08-22 06:54:01.216
Participant-104,test-675,confidence_planning,neutral,2024-08-22 10:46:08.710
Participant-141,test-859,trust_execution,Yes,2024-08-22 10:46:08.897
Participant-19,test-388,trust_planning,Yes,2024-08-22 10:46:27.763
Participant-73,test-388,trust_planning,Yes,2024-08-22 06:54:36.618
Participant-73,test-388,confidence_planning,confident,2024-08-22 06:54:36.628
Participant-32,test-497,trust_planning,Yes,2024-08-22 06:55:05.101
Participant-32,test-497,confidence_planning,somewhat confident,2024-08-22 06:55:05.110
Participant-73,test-388,confidence_execution,confident,2024-08-22 06:56:03.667
Participant-32,test-497,confidence_execution,confident,2024-08-22 06:56:15.584
Participant-73,test-675,trust_planning,Yes,2024-08-22 06:56:59.381
Participant-73,test-675,confidence_planning,neutral,2024-08-22 06:56:59.391
Participant-32,test-859,trust_planning,Yes,2024-08-22 06:57:22.237
Participant-32,test-859,confidence_planning,somewhat confident,2024-08-22 06:57:22.247
Participant-32,test-859,confidence_execution,somewhat confident,2024-08-22 06:59:51.156
Participant-73,test-675,trust_execution,Yes,2024-08-22 07:01:55.722
Participant-32,TiA_attention,attention,1,2024-08-22 07:02:00.973
Participant-73,test-200,trust_planning,Yes,2024-08-22 07:02:22.342
Participant-73,test-200,confidence_planning,neutral,2024-08-22 07:02:22.352
Participant-73,test-200,confidence_execution,confident,2024-08-22 07:08:29.594
Participant-73,test-859,risk,3,2024-08-22 07:09:05.172
Participant-73,test-859,trust_execution,No,2024-08-22 07:14:51.013
Participant-73,TiA_attention,attention,1,2024-08-22 07:16:43.202
Participant-246,test-388,trust_planning,Yes,2024-08-22 07:32:21.148
Participant-246,test-388,confidence_planning,somewhat unconfident,2024-08-22 07:32:21.157
Participant-246,test-388,trust_execution,Yes,2024-08-22 07:33:24.297
